Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1991","1991","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1992","1992","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1993","1993","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1994","1994","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1995","1995","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1996","1996","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1997","1997","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1998","1998","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","1999","1999","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2000","2000","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2001","2001","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2002","2002","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2003","2003","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2004","2004","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2005","2005","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2006","2006","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2007","2007","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2008","2008","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2009","2009","No","65000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2010","2010","No","65000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2011","2011","No","67000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2012","2012","No","67000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2013","2013","No","68000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2014","2014","No","68000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2015","2015","No","68850","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2016","2016","No","69762","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2017","2017","No","70230","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2018","2018","No","70407","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2019","2019","No","70515","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2020","2020","No","71103","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2021","2021","No","71312","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2022","2022","No","71587","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2023","2023","No","71863","I","Imputed value",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2012","2012","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2013","2013","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2014","2014","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2015","2015","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2016","2016","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2017","2017","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2018","2018","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2019","2019","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2020","2020","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2021","2021","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2022","2022","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5114","Stocks","02196","Bees","2023","2023","No","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1961","1961","No","728100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1962","1962","No","744100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1963","1963","No","736100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1964","1964","No","685000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1965","1965","No","721500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1966","1966","No","576400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1967","1967","No","565180","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1968","1968","No","581657","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1969","1969","No","579100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1970","1970","No","497700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1971","1971","No","512200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1972","1972","No","504100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1973","1973","No","564200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1974","1974","No","616000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1975","1975","No","586000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1976","1976","No","588000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1977","1977","No","629000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1978","1978","No","658000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1979","1979","No","733000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1980","1980","No","797000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1981","1981","No","1013000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1982","1982","No","1035000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1983","1983","No","1109000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1984","1984","No","1182000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1985","1985","No","1347000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1986","1986","No","1354000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1987","1987","No","1605000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1988","1988","No","1453000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1989","1989","No","1446000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1990","1990","No","1560000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1991","1991","No","1611000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1992","1992","No","1621000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1993","1993","No","1705000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1994","1994","No","1684000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1995","1995","No","1651000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1996","1996","No","1854000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1997","1997","No","1852000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1998","1998","No","1890000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","1999","1999","No","2085000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2000","2000","No","2125100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2001","2001","No","2298110","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2002","2002","No","2227380","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2003","2003","No","2315980","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2004","2004","No","2397000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2005","2005","No","2338000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2006","2006","No","2345368","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2007","2007","No","2313454","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2008","2008","No","2388750","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2009","2009","No","2389950","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2010","2010","No","2438550","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2011","2011","No","2440030","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2012","2012","No","2429330","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2013","2013","No","2444000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2014","2014","No","2557000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2015","2015","No","2730000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2016","2016","No","2834514","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2017","2017","No","2904971","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2018","2018","No","2965557","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2019","2019","No","3034000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2020","2020","No","3102113","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2021","2021","No","2953000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2022","2022","No","2923000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5114","Stocks","02196","Bees","2023","2023","No","2804000","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2012","2012","No","76000","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2013","2013","No","76000","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2014","2014","No","76100","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2015","2015","No","76108","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2016","2016","No","76150","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2017","2017","No","76192","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2018","2018","No","76231","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2019","2019","No","76271","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2020","2020","No","76311","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2021","2021","No","76348","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2022","2022","No","76387","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2023","2023","No","76426","I","Imputed value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1961","1961","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1962","1962","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1963","1963","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1964","1964","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1965","1965","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1966","1966","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1967","1967","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1968","1968","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1969","1969","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1970","1970","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1971","1971","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1972","1972","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1973","1973","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1974","1974","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1975","1975","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1976","1976","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1977","1977","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1978","1978","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1979","1979","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1980","1980","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1981","1981","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1982","1982","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1983","1983","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1984","1984","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1985","1985","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1986","1986","No","62000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1987","1987","No","63000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1988","1988","No","62500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1989","1989","No","63000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1990","1990","No","63500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1991","1991","No","64000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1992","1992","No","65000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1993","1993","No","65500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1994","1994","No","66000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1995","1995","No","66500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1996","1996","No","67000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1997","1997","No","68000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1998","1998","No","70000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","1999","1999","No","72000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2000","2000","No","72000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2001","2001","No","73000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2002","2002","No","73000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2003","2003","No","74000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2004","2004","No","74000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2005","2005","No","74000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2006","2006","No","74500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2007","2007","No","74500","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2008","2008","No","75000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2009","2009","No","75000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2010","2010","No","75000","E","Estimated value",""
"QCL","Crops and livestock products","736","Sudan (former)","5114","Stocks","02196","Bees","2011","2011","No","75500","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1961","1961","No","200000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1962","1962","No","67000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1963","1963","No","100000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1964","1964","No","134000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1965","1965","No","134000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1966","1966","No","134000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1967","1967","No","187000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1968","1968","No","167000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1969","1969","No","140000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1970","1970","No","100000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1971","1971","No","140000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1972","1972","No","140000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1973","1973","No","213000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1974","1974","No","166000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1975","1975","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1976","1976","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1977","1977","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1978","1978","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1979","1979","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1980","1980","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1981","1981","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1982","1982","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1983","1983","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1984","1984","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1985","1985","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1986","1986","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1987","1987","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1988","1988","No","10103","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1989","1989","No","101780","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1990","1990","No","93705","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1991","1991","No","123000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1992","1992","No","110000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1993","1993","No","105000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1994","1994","No","72000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1995","1995","No","105000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1996","1996","No","91000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1997","1997","No","88000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1998","1998","No","90000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","1999","1999","No","94000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2000","2000","No","96000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2001","2001","No","92000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2002","2002","No","97000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2003","2003","No","89000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2004","2004","No","91000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2005","2005","No","85400","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2006","2006","No","82000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2007","2007","No","83200","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2008","2008","No","76800","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2009","2009","No","83700","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2010","2010","No","87720","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2011","2011","No","87480","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2012","2012","No","102731","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2013","2013","No","90069","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2014","2014","No","105850","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2015","2015","No","91823","I","Imputed value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2016","2016","No","90448","I","Imputed value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2017","2017","No","91105","I","Imputed value",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2018","2018","No","174000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2019","2019","No","174000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2020","2020","No","179000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2021","2021","No","179000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2022","2022","No","179000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2023","2023","No","179000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1961","1961","No","281388","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1962","1962","No","275000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1963","1963","No","268000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1964","1964","No","268000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1965","1965","No","268000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1966","1966","No","270138","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1967","1967","No","268000","A","Official figure",""
